Year,Car Name,Mileage (kms),Fuel Type,Transmission,Price (Lakh),Location
2019,Honda WR-V i-VTEC S,"36,080",Petrol,Manual,5.50,"Beleghata, Kolkata"
2012,Maruti Swift VDI,"35,000",Diesel,Manual,2.50,"Salt Lake City, Kolkata"
2016,Maruti Alto 800 VXI,"49,055",Petrol,Manual,2.45,"Kankurgachi, Kolkata"
2021,Renault KWID Climber 1.0 MT Opt,"17,844",Petrol,Manual,4.15,"Kankurgachi, Kolkata"
2020,Hyundai Venue SX Turbo iMT,"41,688",Petrol,Manual,6.80,"Kasba, Kolkata"
2017,Maruti Vitara Brezza VDi Option,"70,625",Diesel,Manual,5.46,"Kolkatta Gpo, Kolkata"
2020,Maruti Swift VXI,"40,592",Petrol,Manual,4.75,"Vaishya Sabha, Kolkata"
2021,Tata Tiago XZ 2020-2022,"16,983",Petrol,Manual,4.95,"University, Kolkata"
2022,Tata Tigor XZ Plus BSVI,"3,228",Petrol,Manual,5.64,"University, Kolkata"
2020,Honda Jazz VX CVT,"25,000",Petrol,Automatic,5.79,"Northern Avenue, Kolkata"
2023,Kia Seltos X-Line Turbo DCT,"12,867",Petrol,Automatic,18,"Vaishya Sabha, Kolkata"
2018,Honda City i-DTEC ZX,"46,235",Diesel,Manual,7.50,"Beleghata, Kolkata"
2011,Volkswagen Polo Petrol Highline 1.2L,"72,925",Petrol,Manual,5,"Vaishya Sabha, Kolkata"
2019,Maruti Alto 800 LXi,"23,656",Petrol,Manual,2.95,"Kankurgachi, Kolkata"
2019,Hyundai Creta 1.6 SX Automatic,"31,500",Petrol,Automatic,8.95,"Northern Avenue, Kolkata"
2018,Hyundai Verna VTVT 1.6 SX,"37,000",Petrol,Manual,5.35,"Ballygunge, Kolkata"
2015,Hyundai Verna 1.6 SX VTVT,"41,000",Petrol,Manual,3.75,"Ballygunge, Kolkata"
2016,Mahindra KUV 100 mFALCON D75 K8,"58,000",Diesel,Manual,2.45,"Baguihati Big Bazar, Kolkata"
2019,Mercedes-Benz GLA Class 200 d Sport,"32,569",Diesel,Automatic,20,"Vaishya Sabha, Kolkata"
2014,Hyundai Grand i10 Sportz,"34,000",Petrol,Manual,2.99,"Airport Po, Kolkata"
2020,Maruti Swift VXI,"46,000",Petrol,Manual,4.75,"Kalikapur, Kolkata"
2021,Skoda Kushaq 1.5 TSI Style BSVI,"34,000",Petrol,Manual,10.90,"Ballygunge, Kolkata"
2018,Hyundai Creta 1.6 E Plus,"48,000",Petrol,Manual,5.49,"Barisha, Kolkata"
2015,Maruti Wagon R LXI,"27,416",Petrol,Manual,2.58,"Kankurgachi, Kolkata"
2023,Volkswagen Taigun 1.5 TSI GT Plus BSVI,"36,872",Petrol,Manual,11,"Vaishya Sabha, Kolkata"
2015,Mahindra TUV 300 T6 Plus,"34,020",Diesel,Manual,5.15,"Garia Bt, Kolkata"
2019,Hyundai i20 Sportz Plus BSIV,"45,934",Petrol,Manual,5.25,"Kalikapur, Kolkata"
2010,Maruti Alto 800 LXi,"62,572",Petrol,Manual,1.10,"Narendrapur, Kolkata"
2014,Maruti Wagon R VXI,"34,000",Petrol,Manual,2.80,"Jadavpur University, Kolkata"
2018,Maruti Swift Dzire VDI,"65,000",Diesel,Manual,5.75,"Bansdroni, Kolkata"
2022,Hyundai Verna SX,"3,326",Petrol,Manual,9.75,"Salt Lake City, Kolkata"
2022,Honda Jazz ZX,"21,265",Petrol,Manual,7.05,"Airport Po, Kolkata"
2015,Maruti Swift VXI,"75,229",Petrol,Manual,3.18,"University, Kolkata"
2016,Toyota Corolla Altis 1.8 VL CVT,"46,700",Petrol,Automatic,7.25,"Park Street Area, Kolkata"
2013,Volkswagen CrossPolo 1.5 TDI,"43,000",Diesel,Manual,2.99,"Rash Behari Avenue, Kolkata"
2015,Renault Duster Petrol RxE,"36,853",Petrol,Manual,3.15,"Kankurgachi, Kolkata"
2021,Skoda Kushaq 1.5 TSI Style BSVI,"33,000",Petrol,Manual,10.90,"Ballygunge, Kolkata"
2016,Maruti Baleno 1.2 CVT Delta,"60,141",Petrol,Automatic,4.25,"Salt Lake City, Kolkata"
2016,Hyundai Creta 1.4 CRDi S Plus,"45,000",Diesel,Manual,5.75,"Council House Street, Kolkata"
2019,Maruti Ciaz Delta,"30,307",Petrol,Manual,6.25,"Kasba, Kolkata"
2022,Hyundai Verna SX,"3,326",Petrol,Manual,9.75,"Salt Lake City, Kolkata"
2019,Hyundai i20 Asta Option CVT BSIV,"57,000",Petrol,Automatic,5.50,"Ballygunge, Kolkata"
2012,Toyota Fortuner 4x4 MT,"55,000",Diesel,Manual,9,"Salt Lake City, Kolkata"
2014,Honda Amaze S i-Dtech,"61,000",Diesel,Manual,2.50,"Asylum Lane, Kolkata"
2020,Maruti Wagon R ZXI 1.2,"40,114",Petrol,Manual,4.50,"Beleghata, Kolkata"
2016,Hyundai Creta 1.6 CRDi SX Plus Dual Tone,"59,000",Diesel,Manual,6.25,"Ballygunge, Kolkata"
2020,Tata Nexon XZ Plus Diesel S,"26,944",Diesel,Manual,8.50,"University, Kolkata"
2021,Ford Ecosport 1.5 TDCi Titanium BSIV,"46,644",Diesel,Manual,6.98,"Airport Po, Kolkata"
2018,Toyota Yaris G Optional CVT,"57,000",Petrol,Automatic,5.75,"Ballygunge, Kolkata"
2016,Hyundai Creta 1.6 VTVT S,"57,000",Petrol,Manual,5.65,"Ballygunge, Kolkata"
2021,Tata Altroz XE,"10,735",Petrol,Manual,5.19,"Kankurgachi, Kolkata"
2022,Tata Nexon XZ Plus Kaziranga Edition,"22,945",Petrol,Manual,8.50,"University, Kolkata"
2019,Hyundai Grand i10 1.2 Kappa Asta,"17,620",Petrol,Manual,4.94,"Kankurgachi, Kolkata"
2019,Hyundai Venue S BSIV,"22,000",Petrol,Manual,6.25,"Netaji Nagar, Kolkata"
2016,Maruti Alto K10 VXI,"33,685",Petrol,Manual,2.83,"Kankurgachi, Kolkata"
2020,Maruti Wagon R VXI 1.2,"52,439",Petrol,Manual,4.35,"Kasba, Kolkata"
2018,Maruti Ciaz Delta Diesel,"60,948",Diesel,Automatic,4.72,"Kankurgachi, Kolkata"
2020,Volkswagen Polo 1.0 MPI Trendline,"50,026",Petrol,Manual,4.75,"Kankurgachi, Kolkata"
2022,Maruti Celerio ZXI Plus AMT BSVI,"8,760",Petrol,Automatic,5.98,"Kasba, Kolkata"
2014,Volkswagen Vento Diesel Highline,"41,000",Diesel,Manual,2.91,"Rash Behari Avenue, Kolkata"
2013,Maruti Swift Dzire ZDI,"56,067",Diesel,Manual,3.89,"Kankurgachi, Kolkata"
2021,Hyundai Creta SX Opt Turbo DCT,"75,000",Petrol,Automatic,12.99,"Park Street Area, Kolkata"
2016,Maruti Alto K10 VXI,"38,291",Petrol,Manual,2.60,"Narendrapur, Kolkata"
2022,Mahindra Thar LX 4WD Hard Top Diesel BSVI,"19,000",Diesel,Manual,12.75,"Kalighat, Kolkata"
2012,Maruti Wagon R VXI BS IV,"81,403",Petrol,Manual,2,"Kolkatta Gpo, Kolkata"
2022,Citroen C5 Aircross Shine Dual Tone,"49,000",Diesel,Automatic,17.99,"Kalighat, Kolkata"
2020,Honda City VX MT,"30,000",Petrol,Manual,8.75,"Salt Lake City, Kolkata"
2020,Mahindra XUV300 W8 Option Diesel BSVI,"45,000",Diesel,Manual,8.80,"Jadavpur University, Kolkata"
2015,Audi A3 40 TFSI Premium,"51,000",Petrol,Automatic,8.49,"Kasba, Kolkata"
2017,Maruti Baleno 1.2 Delta,"65,000",Petrol,Manual,4.45,"Rash Behari Avenue, Kolkata"
2023,Toyota Hyryder G HYBRID,"13,000",Petrol,Automatic,14.95,"Ballygunge, Kolkata"
2015,Maruti Swift Dzire ZXi,"38,891",Petrol,Manual,4.24,"Kankurgachi, Kolkata"
2022,Hyundai i20 Asta BSVI,"15,000",Petrol,Manual,8,"Elliot Road, Kolkata"
2016,BMW X3 xDrive 20d Luxury Line,"61,900",Diesel,Automatic,16.99,"Park Street Area, Kolkata"
2016,Honda Amaze S i-Vtech,"83,841",Petrol,Manual,3.10,"University, Kolkata"
2022,Maruti Ignis Delta,"11,541",Petrol,Manual,5.42,"Kankurgachi, Kolkata"
2018,Renault KWID 1.0 AMT RXT,"34,387",Petrol,Automatic,2.76,"Kankurgachi, Kolkata"
2022,BMW 5 Series 520d Luxury Line,"11,400",Diesel,Automatic,46.50,"Ballygunge Rs, Kolkata"
2019,Honda City VX MT,"28,544",Petrol,Manual,7.25,"Salt Lake City, Kolkata"
2012,Toyota Innova 2.5 GX 8 STR BSIV,"55,000",Diesel,Manual,4.85,"Salt Lake City, Kolkata"
2018,Maruti Wagon R VXI 1.2,"21,032",Petrol,Manual,3.80,"Kankurgachi, Kolkata"
2011,Audi Q5 3.0 TDI Quattro,"60,000",Diesel,Automatic,7,"Kankurgachi, Kolkata"
2021,Maruti Wagon R ZXI 1.2,"19,000",Petrol,Manual,5.35,"Parnasree Pally, Kolkata"
2018,Volkswagen Ameo 1.0 MPI Comfortline,"46,508",Petrol,Manual,3.21,"Kolkatta Gpo, Kolkata"
2019,Honda WR-V i-VTEC S,"47,979",Petrol,Manual,5.48,"Kasba, Kolkata"
2017,Hyundai Verna 1.6 VTVT S,"30,000",Petrol,Manual,4.75,"Bengali Market, Kolkata"
2023,Honda City ZX MT,"11,800",Petrol,Manual,12.25,"Salt Lake City, Kolkata"
2016,Honda City SV MT,"61,444",Petrol,Manual,3.58,"Kankurgachi, Kolkata"
2018,Hyundai Xcent 1.2 CRDi SX,"66,000",Diesel,Manual,3.99,"Ballygunge, Kolkata"
2023,Honda City ZX MT,"12,000",Petrol,Manual,12.25,"Kalighat, Kolkata"
2022,Maruti XL6 Alpha,"8,258",Petrol,Manual,10.75,"Salt Lake City, Kolkata"
2020,Hyundai Creta 1.4 CRDi S Plus,"40,000",Diesel,Manual,10,"Kankurgachi, Kolkata"
2020,Honda WR-V i-VTEC S,"29,227",Petrol,Manual,5.98,"Kankurgachi, Kolkata"
2020,Ford Ecosport Sports Diesel,"44,852",Diesel,Manual,6.78,"Airport Po, Kolkata"
2018,Hyundai Xcent 1.2 CRDi SX,"52,000",Diesel,Manual,3.99,"Ballygunge, Kolkata"
2013,Maruti Alto K10 2010-2014 VXI,"51,140",Petrol,Manual,1.85,"Narendrapur, Kolkata"
2018,Renault KWID 1.0 AMT RXT,"35,934",Petrol,Automatic,2.85,"Kankurgachi, Kolkata"
2021,Maruti XL6 Alpha AT,"36,000",Petrol,Automatic,9.80,"Ballygunge, Kolkata"
2019,Toyota Glanza G,"45,000",Petrol,Manual,6.40,"Bengali Market, Kolkata"
2016,Maruti Wagon R VXI BS IV,"54,000",Petrol,Manual,3.11,"Ballygunge, Kolkata"
2017,Maruti Swift LXI Optional-O,"33,339",Petrol,Manual,3.24,"University, Kolkata"
2019,Maruti Ciaz Petrol,"22,432",Diesel,Manual,7.65,"Airport Po, Kolkata"
2020,Maruti Vitara Brezza ZXI Plus Dual Tone,"19,934",Petrol,Manual,7.99,"Airport Po, Kolkata"
2013,Toyota Fortuner 4x4 MT,"59,000",Diesel,Manual,10.50,"Salt Lake City, Kolkata"
2022,Maruti Swift Dzire ZXI Plus,"25,000",Petrol,Manual,7.45,"Netaji Nagar, Kolkata"
2015,Maruti Swift VXI,"62,719",Petrol,Manual,3.04,"Kolkatta GPO, Kolkata"
2021,MG Hector Plus Select Diesel MT 7 STR,"17,150",Diesel,Manual,14.55,"Entally, Kolkata"
2018,Hyundai i20 Petrol CVT Asta,"55,000",Petrol,Automatic,4.85,"Ballygunge, Kolkata"
2017,Honda Amaze S i-VTEC,"56,104",Petrol,Manual,3.75,"Beleghata, Kolkata"
2014,Maruti Ritz VXi,"83,277",Petrol,Manual,2.30,"University, Kolkata"
2017,Ford Aspire 1.2 Ti-VCT Titanium Plus,"82,142",Petrol,Manual,3.36,"Kankurgachi, Kolkata"
2020,Mahindra XUV300 W8 Diesel,"67,619",Diesel,Manual,8.27,"Airport Po, Kolkata"
2020,Maruti Baleno Alpha,"44,121",Petrol,Manual,5.30,"University, Kolkata"
2018,Ford Ecosport 1.5 Petrol Titanium Plus AT BSIV,"30,372",Petrol,Automatic,6.36,"University, Kolkata"
2020,Tata Nexon 1.2 Revotron XM,"28,529",Petrol,Manual,5.83,"University, Kolkata"
2021,Maruti S Cross Alpha,"76,529",Petrol,Manual,7.39,"Airport Po, Kolkata"
2017,Maruti Baleno 1.2 Sigma,"27,000",Petrol,Manual,4.40,"Netaji Nagar, Kolkata"
2014,Volkswagen Polo 1.5 TDI Highline,"60,000",Diesel,Manual,3,"Kankurgachi, Kolkata"
2019,Honda City VX MT,"28,544",Petrol,Manual,7.25,"Salt Lake City, Kolkata"
2019,Volkswagen Polo 1.0 MPI Comfortline BSIV,"20,200",Petrol,Manual,4.45,"Kalighat, Kolkata"
2019,Kia Seltos GTX Plus,"43,000",Petrol,Manual,11.49,"E.k.t, Kolkata"
2023,Tata Altroz XZA DCT BSVI,"5,968",Petrol,Automatic,7.23,"Kasba, Kolkata"
2023,Maruti Swift ZXI,"22,000",Petrol,Manual,6.45,"Ballygunge, Kolkata"
2012,Maruti Ertiga VDI,"45,980",Diesel,Manual,3.79,"Kolkatta GPO, Kolkata"
2014,Hyundai i20 Sportz 1.2,"91,420",Petrol,Manual,3.97,"Kolkatta GPO, Kolkata"
2017,Toyota Corolla Altis G MT,"36,562",Petrol,Manual,7.90,"Salt Lake City, Kolkata"
2022,Maruti S-Presso VXI Opt 2019-2022,"10,922",Petrol,Manual,4.50,"Beleghata, Kolkata"
2015,Hyundai i20 Asta 1.2,"46,738",Petrol,Manual,3.99,"Kankurgachi, Kolkata"
2014,Honda Amaze S i-Dtech,"75,415",Diesel,Manual,2.90,"Khardah, Kolkata"
2017,Ford Aspire 1.5 TDCi Titanium,"46,273",Diesel,Manual,3.70,"Beleghata, Kolkata"
2022,Mahindra XUV300 W8 Option Dual Tone BSVI,"19,000",Petrol,Manual,9.99,"Ballygunge, Kolkata"
2020,Mahindra XUV300 W8 Option Diesel BSVI,"31,470",Diesel,Manual,9,"Ballygunge, Kolkata"
2014,Maruti Wagon R VXI 1.2,"72,293",Petrol,Manual,2.46,"Kankurgachi, Kolkata"
2022,Hyundai i20 Asta BSVI,"20,329",Petrol,Manual,7.30,"Khardah, Kolkata"
2018,Hyundai Creta 1.6 CRDi SX Option,"78,000",Diesel,Manual,7.35,"Ballygunge, Kolkata"
2021,Hyundai Creta SX Opt Turbo BSVI,"63,673",Petrol,Automatic,11.99,"University, Kolkata"
2016,Renault KWID 1.0 AMT RXT,"33,846",Petrol,Automatic,2.45,"Kankurgachi, Kolkata"
2019,Maruti Baleno Zeta,"56,000",Petrol,Manual,5.15,"Park Street Area, Kolkata"
2020,Maruti Ciaz Petrol,"34,252",Diesel,Manual,7.26,"Airport Po, Kolkata"
2015,Hyundai i20 Active 1.2 SX,"55,000",Petrol,Manual,3.49,"Watgunge, Kolkata"
2021,Maruti Wagon R VXI,"73,421",Petrol,Manual,4,"University, Kolkata"
2019,Maruti Swift Dzire AMT ZXI Plus,"40,100",Petrol,Automatic,5.75,"Entally, Kolkata"
2019,Toyota Fortuner 2.8 2WD MT,"52,000",Diesel,Manual,23.90,"Ballygunge, Kolkata"
2019,Maruti Swift Dzire ZXI Plus,"25,426",Petrol,Manual,5.40,"University, Kolkata"
2019,Hyundai Grand i10 1.2 Kappa Magna BSIV,"32,621",Petrol,Manual,4.23,"University, Kolkata"
2023,Hyundai Aura SX Option,"21,000",Petrol,Manual,6.49,"Kalighat, Kolkata"
2015,Honda City i VTEC CVT VX,"51,600",Petrol,Automatic,4.99,"Park Street Area, Kolkata"
2021,Honda City V MT,"46,500",Petrol,Manual,6.95,"Kasba, Kolkata"
2014,Skoda Rapid 1.6 TDI Ambition Plus,"60,502",Diesel,Manual,3.75,"Salt Lake City, Kolkata"
2019,Tata Harrier XZ BSIV,"44,200",Diesel,Manual,9.99,"Kalighat, Kolkata"
2019,Honda City VX MT,"66,000",Petrol,Manual,7.05,"Kalighat, Kolkata"
2019,Honda City VX MT,"66,000",Petrol,Manual,7.35,"Rash Behari Avenue, Kolkata"
2020,Hyundai Grand i10 1.2 Kappa Asta,"34,720",Petrol,Manual,5.82,"Kankurgachi, Kolkata"
2023,Mahindra XUV300 W8 Opt,"14,000",Petrol,Manual,9.49,"Kasba, Kolkata"
2020,Tata Altroz XZ,"44,623",Petrol,Manual,5.79,"Airport Po, Kolkata"
2021,Hyundai Creta SX Turbo BSVI,"76,898",Petrol,Automatic,13,"Vaishya Sabha, Kolkata"
2021,Maruti XL6 Alpha AT,"36,000",Petrol,Automatic,9.95,"Ballygunge, Kolkata"
2022,Audi Q2 Technology,"26,000",Petrol,Automatic,27.50,"Ballygunge, Kolkata"
2020,Maruti S Cross Zeta,"96,786",Petrol,Manual,6.67,"Airport Po, Kolkata"
2018,Hyundai i20 Active 1.2 S,"69,612",Petrol,Manual,4,"University, Kolkata"
2021,Jeep Wrangler Rubicon BSVI,"26,162",Petrol,Automatic,55,"Vaishya Sabha, Kolkata"
2017,Maruti Ciaz Delta Diesel,"22,309",Diesel,Automatic,5.39,"Kankurgachi, Kolkata"
2013,Hyundai Verna 1.6 EX VTVT,"54,000",Petrol,Manual,3.30,"Ballygunge, Kolkata"
2022,Hyundai Creta SX BSVI,"25,000",Petrol,Manual,11.94,"Entally, Kolkata"
2021,Hyundai Grand i10 1.2 Kappa Asta,"38,232",Petrol,Manual,6.20,"Airport Po, Kolkata"
2019,Hyundai Santro Sportz,"35,067",Petrol,Manual,3.58,"Kankurgachi, Kolkata"
2018,Mahindra TUV 300 T10,"72,333",Diesel,Manual,5.40,"Alipore, Kolkata"
2017,Maruti Baleno Delta Diesel,"46,840",Diesel,Manual,4.47,"Kankurgachi, Kolkata"
2022,Skoda Kushaq 1.0 TSI Ambition BSVI,"33,769",Petrol,Manual,9.95,"Kasba, Kolkata"
2014,Audi Q3 2.0 TDI,"53,018",Diesel,Automatic,9.50,"Vaishya Sabha, Kolkata"
2019,Renault Captur 1.5 Diesel RXE,"55,000",Diesel,Manual,5.25,"Kalighat, Kolkata"
2019,Hyundai Verna 1.6 SX VTVT AT,"32,781",Petrol,Automatic,8.49,"Airport Po, Kolkata"
2019,Land Rover Discovery HSE 3.0 TD6,"53,546",Diesel,Automatic,32.80,"Salt Lake City, Kolkata"
2019,Honda WR-V i-VTEC VX,"67,000",Petrol,Manual,6,"Ballygunge, Kolkata"
2016,Honda Jazz 1.2 SV i VTEC,"64,000",Petrol,Manual,3.25,"Kasba, Kolkata"
2018,Maruti Swift Dzire ZXI Plus BS IV,"38,000",Petrol,Manual,5.25,"Ballygunge, Kolkata"
2020,Maruti Baleno Delta,"48,000",Petrol,Manual,5.25,"Ballygunge, Kolkata"
2015,Maruti Ertiga ZDI,"1,11,700",Diesel,Manual,5.40,"Kolkatta Gpo, Kolkata"
2020,Honda WR-V i-VTEC VX,"28,000",Petrol,Manual,7.25,"Council House Street, Kolkata"
2012,Toyota Fortuner 4x2 Manual,"74,000",Diesel,Manual,9.49,"Kalighat, Kolkata"
2015,Ford Ecosport 1.5 DV5 MT Titanium Optional,"35,000",Diesel,Manual,3.85,"Salt Lake City, Kolkata"
2010,Land Rover Freelander 2 HSE SD4,"94,600",Diesel,Automatic,7.49,"Park Street Area, Kolkata"
2015,Maruti Baleno 1.2 Delta,"83,095",Petrol,Manual,4.60,"Kolkatta GPO, Kolkata"
2020,Maruti Wagon R VXI 1.2,"43,481",Petrol,Manual,4.75,"Alipore, Kolkata"
2015,Volkswagen Polo ALLSTAR 1.2 MPI,"91,023",Petrol,Manual,3.54,"Kankurgachi, Kolkata"
2020,Hyundai Venue SX Opt Turbo,"12,000",Petrol,Manual,7.95,"Ballygunge, Kolkata"
2020,Volkswagen Polo 1.0 MPI Comfortline,"40,000",Petrol,Manual,4.85,"Ballygunge, Kolkata"
2018,Hyundai Creta 1.6 CRDi SX Option,"1,00,000",Diesel,Manual,7.35,"Ballygunge, Kolkata"
2015,Honda Jazz 1.2 VX i VTEC,"82,457",Petrol,Manual,2.85,"Kolkatta Gpo, Kolkata"
2018,Honda City i-VTEC VX,"68,000",Petrol,Manual,6.75,"Ballygunge, Kolkata"
2011,Maruti A-Star Vxi,"4,800",Petrol,Manual,2.80,"Netaji Nagar, Kolkata"
2019,Hyundai i20 Asta Option CVT,"48,000",Petrol,Automatic,5.75,"Ballygunge, Kolkata"
2010,Toyota Innova 2.5 G4 Diesel 8-seater,"2,00,000",Diesel,Manual,3.49,"Barisha, Kolkata"
2022,Mahindra Scorpio N Z8L Diesel,"19,755",Diesel,Manual,17.50,"Vaishya Sabha, Kolkata"
2019,Maruti Wagon R VXI,"99,212",Petrol,Manual,4.31,"Kolkatta Gpo, Kolkata"
2015,Mitsubishi Pajero Sport 4X2 AT,"75,000",Diesel,Automatic,8.75,"Kasba, Kolkata"
2020,Maruti Wagon R VXI 1.2,"49,000",Petrol,Manual,4.25,"Ballygunge, Kolkata"
2023,Mahindra XUV300 W8 Option Dual Tone BSVI,"19,000",Petrol,Manual,9.95,"Ballygunge, Kolkata"
2019,Ford Ecosport 1.5 Diesel Titanium Plus BSIV,"45,000",Diesel,Manual,8.50,"Jadavpur University, Kolkata"
2017,Volvo S60 Cross Country D4 AWD BSIV,"66,452",Diesel,Automatic,17.31,"Salt Lake City, Kolkata"
2023,Jeep Compass 2.0 Model S Opt 4x4 AT,"30,979",Diesel,Automatic,23,"Vaishya Sabha, Kolkata"
2011,BMW 3 Series 320d,"40,000",Diesel,Automatic,7.50,"Salt Lake City, Kolkata"
2022,Audi Q2 Technology,"44,000",Petrol,Automatic,26.95,"Ballygunge, Kolkata"
2017,Toyota Corolla Altis G MT,"36,562",Petrol,Manual,7.90,"Salt Lake City, Kolkata"
2021,Hyundai Aura SX,"45,140",Petrol,Manual,5.95,"Salt Lake City, Kolkata"
2016,Toyota Corolla Altis 1.8 VL AT,"50,000",Petrol,Automatic,7.25,"Kalikapur, Kolkata"
2018,Mahindra KUV 100 NXT G80 K8 6Str,"52,000",Petrol,Manual,3.30,"Ballygunge, Kolkata"
2015,Mercedes-Benz B Class B200 Sport CDI,"16,187",Diesel,Automatic,13.70,"Salt Lake City, Kolkata"
2018,Maruti Swift Dzire ZXI Plus BS IV,"38,000",Petrol,Manual,5.25,"Ballygunge, Kolkata"
2018,Hyundai i20 Active 1.2,"65,000",Petrol,Manual,4.49,"Barisha, Kolkata"
2020,Hyundai Verna SX Opt Turbo,"39,688",Petrol,Automatic,9.50,"Vaishya Sabha, Kolkata"
2014,Audi A3 35 TDI Attraction,"49,000",Diesel,Automatic,10.50,"Watgunge, Kolkata"
2020,Toyota Innova Crysta 2.4 ZX 7 STR,"45,000",Diesel,Manual,16.50,"Salt Lake City, Kolkata"
2020,Hyundai Creta SX Opt Diesel BSVI,"45,005",Diesel,Manual,13.25,"Salt Lake City, Kolkata"
2014,Mercedes-Benz C-Class 220 CDI AT,"19,032",Diesel,Automatic,12.50,"Salt Lake City, Kolkata"
2018,Honda City i-VTEC CVT ZX,"45,000",Petrol,Automatic,7.50,"Ballygunge, Kolkata"
2019,Mahindra Scorpio S11 BSIV,"75,448",Diesel,Manual,11.50,"Alipore, Kolkata"
2020,Maruti Baleno Delta,"53,000",Petrol,Manual,5.65,"Ballygunge, Kolkata"
2017,Jaguar XF 2.0 Diesel Portfolio,"18,000",Diesel,Automatic,26.25,"Salt Lake City, Kolkata"
2018,Audi A4 35 TDI Technology,"42,400",Diesel,Automatic,18.99,"Park Street Area, Kolkata"
2020,Hyundai Venue SX Opt Turbo,"19,600",Petrol,Manual,7.25,"Ballygunge, Kolkata"
2019,Maruti XL6 Alpha,"50,000",Petrol,Manual,8.25,"Ghose Bagan, Kolkata"
2011,Mercedes-Benz C-Class C 250d Avantgarde Edition C,"60,000",Diesel,Automatic,5.75,"Watgunge, Kolkata"
2019,Maruti Alto K10 VXI,"5,888",Petrol,Manual,3.18,"Kankurgachi, Kolkata"
2022,Mahindra Thar LX 4-Str Convert Top Diesel BSVI,"37,000",Diesel,Manual,12.25,"Netaji Nagar, Kolkata"
2016,BMW X1 sDrive 20d xLine,"39,000",Diesel,Automatic,13.90,"Ballygunge, Kolkata"
2017,Maruti Wagon R Stingray VXI,"52,620",Petrol,Manual,3.50,"Khardah, Kolkata"
2017,Lexus ES 300h,"29,800",Petrol,Automatic,27,"Ballygunge Rs, Kolkata"
2017,Volkswagen Tiguan 2.0 TDI Highline,"44,000",Diesel,Automatic,20,"Elliot Road, Kolkata"
2023,Hyundai Verna SX IVT Opt,"39,960",Petrol,Automatic,13.50,"Vaishya Sabha, Kolkata"
2018,Volvo S60 Cross Country D4 AWD BSIV,"66,452",Diesel,Automatic,17.31,"Salt Lake City, Kolkata"
2015,Hyundai Xcent 1.1 CRDi S,"95,145",Diesel,Manual,3.13,"Kolkatta GPO, Kolkata"
2013,Audi Q5 2.0 TDI Premium Plus,"34,000",Diesel,Automatic,14.40,"Salt Lake City, Kolkata"
2017,Maruti Wagon R VXI 1.2,"58,000",Petrol,Manual,3.11,"Ballygunge, Kolkata"
2013,Audi A6 2.0 TDI Premium Plus,"34,085",Diesel,Automatic,12.90,"Salt Lake City, Kolkata"
2016,Mercedes-Benz B Class B200 CDI Sport,"16,187",Diesel,Automatic,13.70,"Salt Lake City, Kolkata"
2021,Maruti S-Presso VXI 2019-2022,"8,544",Petrol,Manual,3.83,"University, Kolkata"
2017,Mahindra XUV500 W9,"60,000",Diesel,Manual,8.49,"Park Street Area, Kolkata"
2017,Audi A4 35 TDI Technology,"30,889",Diesel,Automatic,22.50,"Salt Lake City, Kolkata"
2019,Mercedes-Benz CLA Urban Sport 200d,"47,496",Diesel,Automatic,18,"Vaishya Sabha, Kolkata"
2015,Hyundai Grand i10 Sportz,"34,580",Petrol,Manual,3.26,"University, Kolkata"
2018,Honda City VX MT,"48,000",Petrol,Manual,6.95,"Ballygunge, Kolkata"
2020,Hyundai Creta SX Opt Diesel BSVI,"45,004",Diesel,Manual,13.25,"Salt Lake City, Kolkata"
2019,Hyundai Grand i10 1.2 Kappa Asta,"74,074",Petrol,Manual,5.21,"Kankurgachi, Kolkata"
2018,Jeep Compass 2.0 Limited Option,"75,000",Diesel,Manual,8.90,"Ballygunge, Kolkata"
2018,Honda City ZX CVT,"45,000",Petrol,Automatic,7.75,"Ballygunge, Kolkata"
2016,Toyota Innova 2.5 G (Diesel) 7 Seater BS IV,"65,194",Diesel,Manual,12.25,"Netaji Nagar, Kolkata"
2013,Mercedes-Benz C-Class 220 CDI AT,"40,238",Diesel,Automatic,11.15,"Salt Lake City, Kolkata"
2014,Hyundai Verna 1.6 SX VTVT (O),"49,476",Petrol,Manual,4.50,"Beleghata, Kolkata"
2017,Maruti Baleno RS,"76,000",Petrol,Manual,5.50,"Rash Behari Avenue, Kolkata"
2019,Honda Amaze VX Petrol BSIV,"31,000",Petrol,Manual,5.45,"Kasba, Kolkata"
2017,Hyundai Elantra 2.0 S,"46,732",Petrol,Manual,6.75,"Kasba, Kolkata"
2019,BMW X5 xDrive 30d xLine,"58,137",Diesel,Automatic,58,"Vaishya Sabha, Kolkata"
2017,Mercedes-Benz GLC 220d 4MATIC Style,"26,000",Diesel,Automatic,32.50,"Bhowanipore, Kolkata"
2020,Maruti Swift LXI,"32,000",Petrol,Manual,3.99,"Airport Po, Kolkata"
2019,Hyundai i20 Petrol Magna,"74,889",Petrol,Manual,5.05,"Kolkatta Gpo, Kolkata"
2017,Mercedes-Benz E-Class Exclusive E 200,"64,946",Petrol,Automatic,27,"Vaishya Sabha, Kolkata"
2014,Audi A6 2.0 TDI Premium Plus,"34,560",Diesel,Automatic,12.90,"Salt Lake City, Kolkata"
