Year,Car Name,Mileage (kms),Fuel Type,Transmission,Price (Lakh),Location
2019,Maruti Ciaz Petrol,"31,969",Diesel,Manual,8.69,"Vadapalani, Chennai"
2014,Hyundai i20 Asta 1.2,"46,412",Petrol,Manual,4.98,"Vadapalani, Chennai"
2018,Maruti Wagon R VXI BS IV,"78,441",Petrol,Manual,3.79,"Thiruverkadu, Chennai"
2015,Maruti Swift Dzire VXI,"98,719",Petrol,Manual,4.12,"Thiruverkadu, Chennai"
2012,BMW 3 Series 320d Prestige,"54,000",Diesel,Automatic,13.50,"Thygaraya Nagar, Chennai"
2019,Hyundai Verna VTVT 1.6 AT SX Option,"22,000",Petrol,Automatic,9.75,"Thygaraya Nagar, Chennai"
2022,Tata Nexon XZ Plus BSVI,"45,000",Petrol,Manual,11.25,"Anna Nagar, Chennai"
2017,Hyundai Verna 1.4 VTVT,"92,242",Petrol,Manual,5.70,"Porur, Chennai"
2020,Renault Triber RXZ,"51,619",Petrol,Manual,6.30,"Ganapathipuram, Chennai"
2018,BMW X3 xDrive 20d Luxury Line,"1,01,300",Diesel,Automatic,24.90,"Anna Nagar West Extension, Chennai"
2022,Hyundai Alcazar Signature (O) 7-Seater Diesel AT,"30,000",Diesel,Automatic,18.75,"Thygaraya Nagar, Chennai"
2022,Tata Punch Creative IRA,"2,394",Petrol,Manual,7.91,"Airport, Chennai"
2021,Volkswagen Taigun 1.0 TSI Highline BSVI,"10,000",Petrol,Manual,10,"Triplicane, Chennai"
2018,Renault KWID RXL,"57,444",Petrol,Manual,3.26,"Airport, Chennai"
2016,Hyundai Grand i10 1.2 CRDi Asta,"60,449",Diesel,Manual,4.68,"Vadapalani, Chennai"
2021,Volkswagen Taigun 1.0 TSI Highline BSVI,"23,922",Petrol,Manual,9.54,"Thiruverkadu, Chennai"
2022,Renault Triber RXZ EASY-R AMT BSVI,"26,436",Petrol,Automatic,6.91,"Vadapalani, Chennai"
2014,Honda City V MT,"55,000",Petrol,Manual,5.26,"Airport, Chennai"
2020,Hyundai Creta 1.6 SX,"37,000",Petrol,Manual,12.75,"Thygaraya Nagar, Chennai"
2020,Hyundai Venue SX Turbo BSIV,"54,877",Petrol,Manual,7.15,"Thiruverkadu, Chennai"
2021,Maruti Baleno Zeta,"56,392",Petrol,Manual,5.91,"Thiruverkadu, Chennai"
2019,Hyundai Santro Magna AMT BSIV,"38,227",Petrol,Automatic,4.16,"Ganapathipuram, Chennai"
2023,Hyundai Verna SX IVT Opt,"17,000",Petrol,Automatic,15.85,"Anna Nagar, Chennai"
2018,Maruti Wagon R VXI Plus Optional,"40,000",Petrol,Manual,4.85,"Koyambedu, Chennai"
2016,Hyundai Creta 1.6 VTVT E Plus,"88,000",Petrol,Manual,7.25,"Kovilambakkam, Chennai"
2016,Mercedes-Benz S-Class S 350 d,"33,000",Diesel,Automatic,52,"Kottivakkam, Chennai"
2020,Maruti Baleno Zeta,"40,170",Petrol,Manual,6.12,"Ganapathipuram, Chennai"
2014,Hyundai i20 Asta 1.2,"79,000",Petrol,Manual,3.50,"Kovilambakkam, Chennai"
2017,Maruti Baleno 1.2 Zeta,"80,000",Petrol,Manual,5.80,"Velacheri, Chennai"
2016,Ford Ecosport 1.5 Diesel Titanium Plus,"1,10,000",Diesel,Manual,5.25,"Thygaraya Nagar, Chennai"
2018,Hyundai Creta 1.6 VTVT E,"55,969",Petrol,Manual,7.30,"Anna Nagar, Chennai"
2019,Hyundai Grand i10 1.2 Kappa Sportz Option AT,"74,366",Petrol,Automatic,4.86,"Thiruverkadu, Chennai"
2015,Volkswagen Vento 1.2 TSI Highline AT,"60,000",Petrol,Automatic,6,"Anna Nagar, Chennai"
2018,Maruti Celerio VXI,"62,378",Petrol,Manual,4.12,"Vadapalani, Chennai"
2019,Hyundai Verna VTVT 1.6 AT SX Option,"19,000",Petrol,Automatic,9.50,"Thygaraya Nagar, Chennai"
2015,Honda Amaze S Petrol,"96,616",Petrol,Manual,4.10,"Meenambakkam, Chennai"
2017,Hyundai i20 Active 1.2 SX,"78,043",Petrol,Manual,5.95,"Vadapalani, Chennai"
2020,Kia Sonet GTX Plus Turbo DCT DT,"65,655",Petrol,Automatic,9.71,"Vadapalani, Chennai"
2019,Hyundai Venue SX Opt Diesel BSIV,"65,565",Diesel,Manual,8.35,"Thiruverkadu, Chennai"
2019,Hyundai Creta 1.6 SX Automatic,"86,101",Petrol,Automatic,9.05,"Thiruverkadu, Chennai"
2019,Maruti Baleno Alpha,"63,388",Petrol,Manual,6.70,"Anna Nagar, Chennai"
2020,BMW 5 Series 520d Luxury Line,"59,000",Diesel,Automatic,45,"Thygaraya Nagar, Chennai"
2016,Maruti Swift Dzire ZDI,"1,21,510",Diesel,Manual,5.94,"Vadapalani, Chennai"
2017,Hyundai Creta SX,"88,587",Petrol,Manual,7.77,"Vadapalani, Chennai"
2021,Hyundai i20 Sportz Turbo iMT,"42,677",Petrol,Manual,6.58,"Ganapathipuram, Chennai"
2018,Hyundai Grand i10 1.2 Kappa Magna AT,"73,837",Petrol,Automatic,4.62,"Vadapalani, Chennai"
2018,Mahindra KUV 100 mFALCON G80 K8 Dual Tone,"32,910",Petrol,Manual,4.90,"Vadapalani, Chennai"
2022,Maruti Swift AMT ZXI,"25,157",Petrol,Automatic,7.58,"Vadapalani, Chennai"
2014,Hyundai i20 1.2 Asta Dual Tone,"93,490",Petrol,Manual,4.02,"Airport, Chennai"
2016,Maruti Baleno 1.2 Zeta,"70,884",Petrol,Manual,4.85,"Vadapalani, Chennai"
2017,Jeep Compass 2.0 Sport,"70,000",Diesel,Manual,12,"Kottivakkam, Chennai"
2020,Honda City SV,"30,687",Petrol,Manual,11.75,"Anna Nagar, Chennai"
2020,Honda City V MT,"42,972",Petrol,Manual,9.20,"Anna Nagar, Chennai"
2013,Mercedes-Benz S-Class S 300,"28,000",Petrol,Automatic,28,"Kottivakkam, Chennai"
2017,Maruti Baleno 1.2 Alpha,"74,000",Petrol,Manual,6.25,"Kovilambakkam, Chennai"
2020,Honda City ZX MT,"30,400",Petrol,Manual,12.31,"Airport, Chennai"
2021,Hyundai Santro Sportz,"59,870",Petrol,Manual,4.25,"Vadapalani, Chennai"
2022,Maruti S-Presso VXi Plus BSVI,"30,000",Petrol,Manual,4.75,"Medavakkam, Chennai"
2018,Ford Ecosport 1.5 Petrol Titanium Plus AT BSIV,"82,000",Petrol,Automatic,6.90,"Anna Nagar West Extension, Chennai"
2017,Honda City i VTEC CVT VX,"98,302",Petrol,Automatic,6.45,"Thiruverkadu, Chennai"
2018,Maruti S Cross Zeta DDiS 200 SH,"1,01,000",Diesel,Manual,7.45,"Koyambedu, Chennai"
2021,Mercedes-Benz GLS 400d 4MATIC BSVI,"52,000",Diesel,Automatic,1.13 Crore,"Thygaraya Nagar, Chennai"
2016,Ford Fiesta Diesel Style,"1,28,173",Diesel,Manual,5.22,"Vadapalani, Chennai"
2017,Maruti Baleno 1.2 Alpha,"89,729",Petrol,Manual,4.99,"Thiruverkadu, Chennai"
2013,Nissan Micra XV CVT,"48,251",Petrol,Automatic,3.49,"Thygaraya Nagar, Chennai"
2018,Hyundai i20 Asta Option 1.2,"52,292",Petrol,Manual,6.10,"Meenambakkam, Chennai"
2017,Honda Brio 1.2 S MT,"66,299",Petrol,Manual,4.15,"Chromepet, Chennai"
2015,Honda Jazz 1.2 V i VTEC,"1,32,000",Petrol,Manual,3.90,"Koyambedu, Chennai"
2016,Maruti Vitara Brezza ZDi Plus Dual Tone,"90,966",Diesel,Manual,6.38,"Vadapalani, Chennai"
2015,Honda Amaze SX i VTEC,"77,060",Petrol,Manual,4.50,"Anna Nagar, Chennai"
2014,Hyundai Grand i10 1.2 Kappa Asta,"70,000",Petrol,Manual,3.98,"Vadapalani, Chennai"
2019,Hyundai i20 Sportz Plus Dual Tone BSIV,"48,830",Petrol,Manual,6.45,"Vadapalani, Chennai"
2016,Maruti Ciaz AT ZXi,"95,934",Petrol,Automatic,4.80,"Ganapathipuram, Chennai"
2014,Maruti Swift ZDi,"1,25,876",Diesel,Manual,4.80,"Meenambakkam, Chennai"
2019,Honda City i-VTEC V,"68,535",Petrol,Manual,6.99,"Ganapathipuram, Chennai"
2018,Maruti Baleno Zeta Diesel,"63,613",Diesel,Manual,5.95,"Airport, Chennai"
2017,Hyundai Tucson 2.0 Dual VTVT 2WD AT GL,"87,000",Petrol,Automatic,13,"Kottivakkam, Chennai"
2018,Renault Duster 85PS Diesel RxS,"84,000",Diesel,Manual,6.99,"Thygaraya Nagar, Chennai"
2012,Maruti Wagon R VXI BS IV,"86,915",Petrol,Manual,2.89,"Thygaraya Nagar, Chennai"
2019,Honda City i-VTEC ZX,"59,870",Petrol,Manual,7.84,"Thiruverkadu, Chennai"
2019,Honda City i-VTEC CVT ZX,"53,120",Petrol,Automatic,8.52,"Ganapathipuram, Chennai"
2013,Audi Q7 3.0 TDI quattro,"1,35,000",Diesel,Automatic,18,"Kottivakkam, Chennai"
2018,Maruti Swift AMT ZXI Plus,"79,859",Petrol,Automatic,6.12,"Vadapalani, Chennai"
2011,BMW X5 xDrive 30d,"1,70,000",Diesel,Automatic,13.50,"Ashoknagar, Chennai"
2014,Renault Duster 85PS Diesel RxE,"86,000",Diesel,Manual,4.90,"Medavakkam, Chennai"
2016,Maruti Wagon R VXI,"78,000",Petrol,Manual,3.75,"Koyambedu, Chennai"
2016,BMW X5 xDrive 30d Expedition,"49,000",Diesel,Automatic,36,"Kottivakkam, Chennai"
2013,Nissan Micra XV,"66,084",Petrol,Manual,3.45,"Vadapalani, Chennai"
2021,Hyundai Creta E Diesel BSVI,"82,000",Diesel,Manual,11.60,"Anna Nagar West Extension, Chennai"
2019,Honda City V MT AVN,"72,465",Petrol,Manual,8.20,"Meenambakkam, Chennai"
2017,Honda Jazz 1.2 V i VTEC,"1,12,000",Petrol,Manual,4.80,"Triplicane, Chennai"
2016,Honda Amaze S Petrol,"67,924",Petrol,Manual,4.60,"Meenambakkam, Chennai"
2020,Maruti Baleno Zeta,"20,027",Petrol,Manual,8.50,"MEENAMBAKKAM, Chennai"
2016,Volvo V40 D3,"67,000",Diesel,Automatic,13,"Ashoknagar, Chennai"
2014,Mercedes-Benz E-Class E250 CDI,"70,000",Diesel,Automatic,22.50,"Kottivakkam, Chennai"
2016,Ford Endeavour Titanium Plus 4X4,"2,20,000",Diesel,Automatic,17.50,"Ashoknagar, Chennai"
2016,Maruti Celerio ZXI,"39,273",Petrol,Manual,4.30,"Anna Nagar, Chennai"
2019,Honda City i-VTEC CVT ZX,"55,529",Petrol,Automatic,8.21,"Thiruverkadu, Chennai"
2018,Volkswagen Polo 1.2 MPI Highline Plus,"1,15,588",Petrol,Manual,5.90,"Meenambakkam, Chennai"
2017,Ford Ecosport 1.5 Ti VCT MT Titanium BSIV,"74,286",Petrol,Manual,4.89,"Thiruverkadu, Chennai"
2018,Honda City i-VTEC CVT V,"72,746",Petrol,Automatic,6.57,"Thiruverkadu, Chennai"
2018,Maruti Baleno 1.2 CVT Alpha,"80,834",Petrol,Automatic,5.98,"Thiruverkadu, Chennai"
2020,Jaguar F-Pace Prestige 2.0 AWD,"17,000",Diesel,Automatic,55,"Thygaraya Nagar, Chennai"
2018,Maruti Swift Dzire VXi AT,"69,598",Petrol,Automatic,6.15,"MEENAMBAKKAM, Chennai"
2020,BMW X5 xDrive 30d xLine,"43,000",Diesel,Automatic,79,"Thygaraya Nagar, Chennai"
2020,Kia Sonet GTX Plus Diesel BSVI,"38,492",Diesel,Manual,11.15,"Thiruverkadu, Chennai"
2014,Mercedes-Benz GLA Class 200 CDI 4MATIC,"85,000",Diesel,Automatic,15.50,"Ashoknagar, Chennai"
2019,Mahindra XUV500 W11 BSIV,"85,000",Diesel,Manual,14.75,"Anna Nagar West Extension, Chennai"
2018,Volkswagen Polo 1.0 MPI Comfortline,"93,319",Petrol,Manual,4.97,"Thiruverkadu, Chennai"
2019,BMW 5 Series 530d M Sport,"45,000",Diesel,Automatic,45,"Thygaraya Nagar, Chennai"
2016,BMW 3 Series GT Sport,"63,000",Diesel,Automatic,23.50,"Thygaraya Nagar, Chennai"
2015,Honda Amaze S Diesel,"69,218",Diesel,Manual,5.10,"Meenambakkam, Chennai"
2021,Hyundai i20 Sportz IVT DT,"45,612",Petrol,Automatic,7.09,"Ganapathipuram, Chennai"
2018,Honda Amaze VX i-VTEC,"70,000",Petrol,Manual,6.75,"Medavakkam, Chennai"
2019,Mercedes-Benz C-Class Progressive C 220d,"20,000",Diesel,Automatic,32,"Thygaraya Nagar, Chennai"
2013,Mercedes-Benz S-Class S 300,"28,000",Petrol,Automatic,28,"Kottivakkam, Chennai"
2009,Mercedes-Benz S-Class 320 CDI,"56,000",Diesel,Automatic,12.50,"Kottivakkam, Chennai"
2016,Audi Q3 35 TDI Quattro Technology,"55,000",Diesel,Automatic,19.50,"Thygaraya Nagar, Chennai"
2015,Honda City i DTEC SV,"89,400",Diesel,Manual,5.60,"Chromepet, Chennai"
2018,Hyundai Grand i10 1.2 CRDi Magna,"64,000",Diesel,Manual,4.90,"Kovilambakkam, Chennai"
2022,Honda Amaze S Diesel,"92,162",Diesel,Manual,7.50,"Meenambakkam, Chennai"
2018,Jaguar F-Pace Pure 2.0 AWD,"71,000",Diesel,Automatic,35,"Ashoknagar, Chennai"
2017,Mercedes-Benz E-Class E 350d,"98,000",Diesel,Automatic,30,"Kottivakkam, Chennai"
2017,Mercedes-Benz GLA 4MATIC,"85,000",Petrol,Automatic,20.50,"Ashoknagar, Chennai"
2015,Toyota Corolla Altis 1.8 VL AT,"85,000",Petrol,Automatic,8.25,"Thygaraya Nagar, Chennai"
2011,BMW 5 Series 525d Sedan,"1,30,000",Diesel,Automatic,11.50,"Ashoknagar, Chennai"
2019,Hyundai Verna VTVT 1.6 AT SX Plus,"70,231",Petrol,Automatic,7.43,"Ganapathipuram, Chennai"
2016,Honda Jazz 1.2 SV i VTEC,"93,449",Petrol,Manual,5.20,"MEENAMBAKKAM, Chennai"
2014,Honda Amaze SX i VTEC,"60,983",Petrol,Manual,4.25,"MEENAMBAKKAM, Chennai"
2017,Jaguar XF 2.0 Diesel Portfolio,"32,000",Diesel,Automatic,35,"Ashoknagar, Chennai"
2018,Mini Cooper Countryman Cooper S JCW Inspired,"35,000",Petrol,Automatic,36,"Thygaraya Nagar, Chennai"
2017,Mercedes-Benz E-Class E 350d,"99,000",Diesel,Automatic,27,"Kottivakkam, Chennai"
2019,Mercedes-Benz GLS 350d 4MATIC,"85,000",Diesel,Automatic,66,"Thygaraya Nagar, Chennai"
2017,Mercedes-Benz GLC 220d 4MATIC Sport,"65,000",Diesel,Automatic,33.75,"Thygaraya Nagar, Chennai"
2014,Hyundai Santa Fe 2WD AT,"1,85,000",Diesel,Automatic,12.50,"Kottivakkam, Chennai"
2018,Mercedes-Benz GLC 220d Celebration Edition,"45,000",Diesel,Automatic,37.50,"Thygaraya Nagar, Chennai"
2017,BMW X6 xDrive 40d M Sport,"85,000",Diesel,Automatic,55,"Medavakkam, Chennai"
2016,Volkswagen Vento 1.5 TDI Comfortline,"90,000",Diesel,Manual,5.75,"Anna Nagar West Extension, Chennai"
2013,Volvo XC 90 D5 AT AWD,"2,00,000",Diesel,Automatic,12,"Ashoknagar, Chennai"
2015,Mercedes-Benz M-Class ML 350 4Matic,"70,000",Diesel,Automatic,30,"Thygaraya Nagar, Chennai"
2011,Audi Q7 3.0 TDI Quattro Premium Plus,"1,10,000",Diesel,Automatic,11.50,"Ashoknagar, Chennai"
2015,BMW 7 Series 730Ld,"38,000",Diesel,Automatic,27,"Ashoknagar, Chennai"
2018,Maruti Celerio ZXI AMT BSIV,"29,000",Petrol,Automatic,4.75,"Kovilambakkam, Chennai"
2015,Maruti Celerio VXI,"37,400",Petrol,Manual,3.75,"Thygaraya Nagar, Chennai"
2018,Maruti Swift LXI,"34,471",Petrol,Manual,5.25,"Chromepet, Chennai"
2021,Mercedes-Benz E-Class Exclusive E 220d BSVI,"54,000",Diesel,Automatic,52,"Kottivakkam, Chennai"
2023,Hyundai Venue SX,"17,000",Petrol,Manual,10.50,"Anna Nagar, Chennai"
2015,Maruti Ertiga ZXI,"66,952",Petrol,Manual,6.50,"Chromepet, Chennai"
2020,Maruti Dzire VXI,"34,752",Petrol,Manual,5.98,"Vadapalani, Chennai"
2016,Renault KWID RXT,"81,490",Petrol,Manual,2.98,"Vadapalani, Chennai"
2019,Hyundai i20 Active S Petrol,"68,001",Petrol,Manual,5.36,"Ganapathipuram, Chennai"
2021,Maruti Swift VXI AMT,"75,274",Petrol,Automatic,5.74,"Thiruverkadu, Chennai"
2017,BMW 3 Series Petrol,"50,619",Petrol,Automatic,6.09,"Airport, Chennai"
2022,Renault KWID 1.0 RXT BSVI,"12,590",Petrol,Manual,4.35,"Thiruverkadu, Chennai"
2022,Mercedes-Benz GLA AMG 35 4M,"9,000",Petrol,Automatic,49.50,"Thygaraya Nagar, Chennai"
2021,Skoda Kushaq 1.0 TSI Style BSVI,"17,000",Petrol,Manual,12.75,"Medavakkam, Chennai"
2016,Maruti Baleno 1.2 Zeta,"49,000",Petrol,Manual,5.55,"Anna Nagar, Chennai"
2018,Datsun RediGO T Option,"52,701",Petrol,Manual,2.33,"Thiruverkadu, Chennai"
2019,Maruti Ertiga ZXI Plus,"55,000",Petrol,Manual,9.75,"Koyambedu, Chennai"
2022,Maruti Wagon R LXI CNG BSVI,"71,688",CNG,Manual,4.65,"Vadapalani, Chennai"
2012,Land Rover Range Rover Evoque 2.2L Pure,"90,475",Diesel,Automatic,13.75,"Triplicane, Chennai"
2018,Hyundai Verna VTVT 1.6 SX,"84,585",Petrol,Manual,6.45,"Thiruverkadu, Chennai"
2023,Hyundai Creta SX Opt Diesel,"28,000",Diesel,Manual,17.90,"Medavakkam, Chennai"
2016,Maruti Swift ZXI BSIV,"45,000",Petrol,Manual,5.05,"Anna Nagar, Chennai"
2020,Hyundai Venue SX Plus Turbo DCT,"28,251",Petrol,Automatic,9.37,"Vadapalani, Chennai"
2014,Honda City i VTEC CVT SV,"80,208",Petrol,Automatic,5.60,"Chromepet, Chennai"
2022,Renault KWID 1.0 RXT AMT BSVI,"23,241",Petrol,Automatic,4.81,"Thiruverkadu, Chennai"
2020,Hyundai Venue SX Plus Turbo DCT DT,"45,000",Petrol,Automatic,8.75,"Kovilambakkam, Chennai"
2013,Toyota Innova 2.5 G (Diesel) 7 Seater BS IV,"1,15,000",Diesel,Manual,11.25,"Kovilambakkam, Chennai"
2020,Honda Amaze S Petrol,"43,607",Petrol,Manual,6.60,"Meenambakkam, Chennai"
2022,Hyundai Creta SX Diesel,"23,000",Diesel,Manual,15.30,"Thygaraya Nagar, Chennai"
2016,Land Rover Discovery Sport Si4 HSE,"50,000",Petrol,Automatic,24.50,"Kottivakkam, Chennai"
2016,Honda Jazz 1.2 V AT i VTEC,"63,406",Petrol,Automatic,4.83,"Thiruverkadu, Chennai"
2015,Hyundai i10 Sportz 1.1L,"40,092",Petrol,Manual,3.32,"Vadapalani, Chennai"
2019,Tata Tiago XZ Plus,"63,374",Petrol,Manual,4.68,"Ganapathipuram, Chennai"
2012,Ford Figo Diesel ZXI,"67,000",Diesel,Manual,2.45,"Triplicane, Chennai"
2013,Land Rover Range Rover Evoque 2.2L Dynamic,"80,000",Diesel,Automatic,15.50,"Ashoknagar, Chennai"
2018,Datsun RediGO T Option,"41,265",Petrol,Manual,2.95,"Chromepet, Chennai"
2022,Hyundai Santro Magna Corp Edition,"17,524",Petrol,Manual,5.18,"Vadapalani, Chennai"
2018,Hyundai i20 Asta 1.2,"19,503",Petrol,Manual,6.68,"Vadapalani, Chennai"
2019,Hyundai Creta 1.6 SX Automatic,"68,406",Petrol,Automatic,9.57,"Thiruverkadu, Chennai"
2019,Hyundai Creta 1.6 SX Automatic,"45,000",Petrol,Automatic,10,"Thygaraya Nagar, Chennai"
2013,Audi A4 New 2.0 TDI Multitronic,"88,297",Diesel,Automatic,8.20,"Chromepet, Chennai"
2022,Maruti Wagon R ZXI 1.2,"16,666",Petrol,Manual,5.97,"Airport, Chennai"
2021,Honda City V MT,"58,888",Petrol,Manual,8.11,"Thiruverkadu, Chennai"
2018,Renault KWID Climber 1.0 MT,"50,491",Petrol,Manual,4.08,"Vadapalani, Chennai"
2014,Hyundai i20 Sportz 1.2,"61,873",Petrol,Manual,3.92,"Vadapalani, Chennai"
2021,Renault KWID Climber 1.0 AMT Opt,"51,654",Petrol,Automatic,4.16,"Ganapathipuram, Chennai"
2019,Kia Seltos GTX DCT,"72,100",Petrol,Automatic,10.71,"Vadapalani, Chennai"
2016,Honda Amaze E i-Vtech,"70,000",Petrol,Manual,4.75,"Kovilambakkam, Chennai"
2018,BMW X1 sDrive20d Expedition,"26,001",Diesel,Automatic,25,"Kottivakkam, Chennai"
2022,Tata Nexon 1.2 Revotron XM,"43,206",Petrol,Manual,8.20,"Meenambakkam, Chennai"
2013,Maruti Alto 800 LXi,"27,858",Petrol,Manual,2.59,"Vadapalani, Chennai"
2024,Kia Carens Luxury Plus Diesel,"15,000",Diesel,Manual,20.90,"Anna Nagar West Extension, Chennai"
2019,Kia Seltos GTX,"50,567",Petrol,Manual,10.78,"Ganapathipuram, Chennai"
2022,Renault KWID 1.0 RXT Opt,"24,609",Petrol,Manual,4.32,"Vadapalani, Chennai"
2017,Maruti Celerio ZXI AT Optional,"72,531",Petrol,Automatic,4.10,"Chromepet, Chennai"
2021,Honda Jazz ZX CVT,"22,433",Petrol,Automatic,7.93,"Vadapalani, Chennai"
2021,Renault Triber RXZ,"32,803",Petrol,Manual,6.10,"Ganapathipuram, Chennai"
2018,Maruti Swift VXI,"69,734",Petrol,Manual,5.25,"Meenambakkam, Chennai"
2021,Hyundai i20 Asta IVT,"20,000",Petrol,Automatic,8.60,"Thygaraya Nagar, Chennai"
2021,Hyundai i20 Asta Turbo DCT DT,"34,801",Petrol,Automatic,7.59,"Vadapalani, Chennai"
2016,Hyundai Grand i10 Asta Option AT,"45,445",Petrol,Automatic,4.49,"Thygaraya Nagar, Chennai"
2020,Renault KWID 1.0 RXT Opt BSIV,"32,000",Petrol,Manual,4.40,"Medavakkam, Chennai"
2012,Hyundai i20 Sportz Petrol,"62,850",Petrol,Manual,2.88,"Vadapalani, Chennai"
2012,Maruti Wagon R VXI 1.2,"40,076",Petrol,Manual,3.16,"Vadapalani, Chennai"
2017,Maruti Baleno RS,"62,381",Petrol,Manual,5.10,"Meenambakkam, Chennai"
2014,Honda City i VTEC CVT SV,"77,316",Petrol,Automatic,4.99,"Ganapathipuram, Chennai"
2019,Hyundai Creta 1.6 E Plus,"43,353",Petrol,Manual,8.05,"Ganapathipuram, Chennai"
2022,Mahindra Thar LX 4WD Hard Top BSVI,"5,808",Petrol,Manual,13.95,"Vadapalani, Chennai"
2021,Tata Tiago XZA AMT,"72,000",Petrol,Automatic,5.90,"Medavakkam, Chennai"
2016,Renault KWID 1.0 RXT,"38,295",Petrol,Manual,3.45,"Thygaraya Nagar, Chennai"
2018,Hyundai Creta 1.6 VTVT SX Plus,"34,165",Petrol,Manual,7.21,"Airport, Chennai"
2021,Maruti XL6 Zeta,"25,000",Petrol,Manual,10.65,"Kovilambakkam, Chennai"
2021,MG Hector Sharp AT BSIV,"40,000",Petrol,Automatic,14.95,"Anna Nagar, Chennai"
2022,Maruti Swift Dzire VXI,"45,000",Petrol,Manual,6.49,"Koyambedu, Chennai"
2021,Hyundai i20 Asta 1.2,"26,926",Petrol,Manual,8.23,"Vadapalani, Chennai"
2017,Volkswagen Ameo 1.2 MPI Trendline,"49,390",Petrol,Manual,4.20,"Thiruverkadu, Chennai"
2021,Jeep Compass 2.0 Model S Opt,"9,000",Diesel,Manual,21,"Thygaraya Nagar, Chennai"
2017,Hyundai i20 Asta 1.2,"66,146",Petrol,Manual,5.77,"Vadapalani, Chennai"
2021,Hyundai Venue SX Opt iMT,"9,150",Petrol,Manual,8.22,"Ganapathipuram, Chennai"
2018,Datsun RediGO AMT 1.0 T Option,"29,893",Petrol,Automatic,3.22,"Ganapathipuram, Chennai"
2021,Maruti Celerio VXI BSVI,"63,919",Petrol,Manual,4.38,"Ganapathipuram, Chennai"
2018,Maruti Alto 800 VXI,"42,141",Petrol,Manual,3.32,"Airport, Chennai"
2018,Renault KWID 1.0 RXT Opt,"59,017",Petrol,Manual,3.51,"Airport, Chennai"
2012,Chevrolet Beat Diesel LT,"72,000",Diesel,Manual,2.30,"Anna Nagar, Chennai"
2020,Ford Figo Petrol Titanium,"21,010",Petrol,Manual,5.68,"Vadapalani, Chennai"
2022,Hyundai i20 Sportz Diesel,"34,000",Diesel,Manual,8.55,"Thygaraya Nagar, Chennai"
2022,Tata Punch Creative Plus,"20,430",Petrol,Manual,8.25,"Airport, Chennai"
2016,Maruti Swift AMT ZXI,"68,983",Petrol,Automatic,4.68,"Vadapalani, Chennai"
2017,Honda WR-V i-VTEC S,"47,646",Petrol,Manual,5.35,"Porur, Chennai"
2022,Tata Punch Creative,"25,588",Petrol,Manual,7.65,"Vadapalani, Chennai"
2016,Maruti Alto 800 LXi,"43,769",Petrol,Manual,2.66,"Airport, Chennai"
2021,Maruti Swift LXI,"90,282",Petrol,Manual,5.47,"Thiruverkadu, Chennai"
2019,Maruti Celerio VXI MT BSIV,"58,000",Petrol,Manual,4.29,"Koyambedu, Chennai"
2017,Honda City ZX CVT,"41,000",Petrol,Automatic,8.25,"Thygaraya Nagar, Chennai"
2018,Renault KWID Climber 1.0 MT,"51,458",Petrol,Manual,3.73,"Airport, Chennai"
2020,Hyundai Venue SX Plus Turbo DCT BSIV,"73,257",Petrol,Automatic,7.68,"Thiruverkadu, Chennai"
2017,Maruti Swift ZXI,"58,230",Petrol,Manual,5.22,"Vadapalani, Chennai"
2020,Renault KWID Climber 1.0 AMT Opt,"56,303",Petrol,Automatic,3.99,"Ganapathipuram, Chennai"
2014,Honda Amaze VX AT i-Vtech,"86,283",Petrol,Automatic,4.30,"Chromepet, Chennai"
2021,Hyundai i20 Sportz Turbo iMT,"33,762",Petrol,Manual,6.82,"Thiruverkadu, Chennai"
2020,Maruti Wagon R ZXI AMT 1.2,"90,984",Petrol,Automatic,4.88,"Thiruverkadu, Chennai"
2019,Maruti Swift AMT ZXI Plus,"25,826",Petrol,Automatic,6.85,"Vadapalani, Chennai"
2017,Hyundai Grand i10 1.2 Kappa Asta,"67,931",Petrol,Manual,4.21,"Thiruverkadu, Chennai"
2023,Mahindra Bolero Neo N10 R BSVI,"33,000",Diesel,Manual,10.50,"Anna Nagar West Extension, Chennai"
2022,Maruti Ignis Zeta BSVI,"37,477",Petrol,Manual,5.32,"Vadapalani, Chennai"
2021,Renault KWID 1.0 RXT Opt,"38,347",Petrol,Manual,3.87,"Thiruverkadu, Chennai"
2020,Hyundai Creta 1.6 VTVT S,"25,000",Petrol,Manual,11.50,"Thygaraya Nagar, Chennai"
2022,MG Hector Sharp Diesel MT,"18,000",Diesel,Manual,16.50,"Thygaraya Nagar, Chennai"
2018,Hyundai Verna 1.6 VTVT SX,"24,640",Petrol,Manual,8.05,"Vadapalani, Chennai"
2022,Maruti Swift Dzire ZXI CNG BSVI,"80,660",CNG,Manual,6.79,"Vadapalani, Chennai"
2020,Hyundai Santro Magna Corp Edition,"58,449",Petrol,Manual,4.29,"Ganapathipuram, Chennai"
2015,Honda Amaze VX i-Vtech,"98,465",Petrol,Manual,4.10,"Ganapathipuram, Chennai"
2019,Maruti Swift VDI,"74,460",Diesel,Manual,5.78,"Vadapalani, Chennai"
2018,Honda Jazz 1.2 V i VTEC,"79,586",Petrol,Manual,4.97,"Ganapathipuram, Chennai"
