Year,Car Name,Mileage (kms),Fuel Type,Transmission,Price (Lakh),Location
2022,Hyundai Venue SX Turbo,"12,000",Petrol,Manual,10.25,"Goregaon (w), Mumbai"
2023,Hyundai Creta SX Opt Diesel AT,"20,000",Diesel,Automatic,19.75,"Andheri East, Mumbai"
2021,MG Hector Sharp DCT,"51,000",Petrol,Automatic,11.50,"Andheri West, Mumbai"
2013,Maruti Swift Dzire VXI,"52,259",Petrol,Manual,3.66,"Ghatkopar West, Mumbai"
2016,Honda Jazz 1.2 V AT i VTEC,"47,291",Petrol,Automatic,5.90,"Borivali West, Mumbai"
2017,Maruti Baleno 1.2 Alpha,"35,000",Petrol,Manual,4.90,"Vitthalwadi, Thane"
2018,Honda City i-VTEC CVT VX,"41,000",Petrol,Automatic,7.95,"Prabhadevi, Mumbai"
2020,Hyundai Venue S Turbo DCT,"54,402",Petrol,Automatic,7.59,"Navi, Mumbai"
2018,Maruti Wagon R VXI 1.2,"5,973",Petrol,Manual,4.31,"West, Thane"
2016,Maruti Wagon R VXI BS IV,"24,510",Petrol,Manual,3.12,"Mulund West, Mumbai"
2020,Kia Carnival Limousine,"49,000",Diesel,Automatic,27.81,"Andheri, Mumbai"
2014,BMW 3 Series GT 320d Luxury Line,"66,000",Diesel,Automatic,15.91,"Jogeshwari East, Mumbai"
2022,Hyundai Santro Sportz Executive CNG,"30,675",CNG,Manual,5.43,"Navi, Mumbai"
2017,Renault KWID Climber 1.0 AMT,"25,000",Petrol,Automatic,3.70,"Ghatkopar East, Mumbai"
2016,Maruti Wagon R LXI CNG,"33,020",CNG,Manual,3.85,"Dadar, Mumbai"
2020,Hyundai Venue SX Plus Turbo DCT,"51,101",Petrol,Automatic,8.95,"West, Thane"
2016,Maruti Swift LXI BSIV,"26,000",Petrol,Manual,4.75,"Jogeshwari East, Mumbai"
2022,Maruti Wagon R VXI 1.2,"11,589",Petrol,Manual,5.75,"West, Thane"
2019,Renault Triber RXZ BSIV,"38,992",Petrol,Manual,5.95,"West, Thane"
2018,Renault KWID Climber 1.0 AMT,"40,263",Petrol,Automatic,3.07,"Mulund West, Mumbai"
2023,Maruti Swift Dzire VXI,"12,000",Petrol,Manual,7.35,"Vadpe, Thane"
2019,Hyundai Venue SX Plus Turbo DCT BSIV,"52,000",Petrol,Automatic,8.75,"Jogeshwari East, Mumbai"
2022,Tata Tigor 1.2 Revotron XM,"33,919",Petrol,Manual,5.97,"Kandivali East, Mumbai"
2018,Maruti Ciaz Zeta AT,"45,472",Petrol,Automatic,5.44,"West, Thane"
2022,MG Astor Sharp EX BSVI,"35,151",Petrol,Manual,12.17,"Ghatkopar West, Mumbai"
2017,Hyundai Creta 1.6 VTVT AT SX Plus,"59,636",Petrol,Automatic,8.45,"Malad West, Mumbai"
2020,MG Hector Sharp AT BSIV,"41,000",Petrol,Automatic,12.90,"Andheri East, Mumbai"
2022,Tata Tiago NRG XZ,"5,653",Petrol,Manual,6.51,"Dadar, Mumbai"
2022,Maruti Alto 800 VXI,"4,629",Petrol,Manual,4.12,"Kandivali East, Mumbai"
2022,MG Astor Savvy CVT BSVI,"58,000",Petrol,Automatic,12.65,"West, Thane"
2018,Hyundai Xcent Petrol,"28,204",Petrol,Manual,5.64,"Kandivali East, Mumbai"
2018,Honda Amaze S i-VTEC,"47,104",Petrol,Manual,5.25,"Prabhadevi, Mumbai"
2009,Mitsubishi Outlander 2.4,"85,000",Petrol,Automatic,3,"Jekegram, Thane"
2017,Hyundai Grand i10 1.2 Kappa Sportz BSIV,"39,423",Petrol,Manual,4.42,"Navi, Mumbai"
2014,Hyundai Grand i10 1.2 Kappa Sportz BSIV,"45,880",Petrol,Manual,3.47,"Dadar, Mumbai"
2017,Honda City i VTEC VX,"33,862",Petrol,Manual,6.75,"Mulund East, Mumbai"
2013,Volkswagen Vento Petrol Highline AT,"51,500",Petrol,Automatic,3.76,"Sakinaka, Mumbai"
2021,Ford Endeavour Titanium Plus 4X2 AT,"56,000",Diesel,Automatic,33.95,"Goregaon (w), Mumbai"
2021,Hyundai Santro Sportz Executive CNG,"36,221",CNG,Manual,5.26,"West, Thane"
2014,Mercedes-Benz GLA Class 200 CDI,"47,000",Diesel,Automatic,15.95,"Antop Hill, Mumbai"
2012,Toyota Etios G,"53,298",Petrol,Manual,2.66,"Ghatkopar West, Mumbai"
2022,Maruti Ertiga VXI CNG,"38,456",CNG,Manual,11.14,"Borivali West, Mumbai"
2021,Maruti Wagon R LXI Opt,"31,000",Petrol,Manual,5.25,"Antop Hill, Mumbai"
2010,BMW 5 Series 525d Sedan,"85,000",Diesel,Automatic,7.99,"V K Bhavan, Mumbai"
2019,Honda WR-V i-VTEC S,"41,983",Petrol,Manual,6.19,"Santacruz Central, Mumbai"
2020,Maruti XL6 Zeta AT,"48,400",Petrol,Automatic,10,Thane
2015,Toyota Innova 2.5 VX (Diesel) 8 Seater BS IV,"1,55,007",Diesel,Manual,9.50,"Chembur, Mumbai"
2020,Renault KWID Climber 1.0 MT Opt,"13,372",Petrol,Manual,4.45,"West, Thane"
2022,Honda Amaze VX i-VTEC,"17,264",Petrol,Manual,8.42,"Navi, Mumbai"
2016,Hyundai Grand i10 Sportz,"38,366",Petrol,Manual,3.25,"Mulund West, Mumbai"
2021,Land Rover Range Rover Velar R-Dynamic S Petrol MY21,"32,422",Petrol,Automatic,70,"Mulund West, Mumbai"
2023,Tata Tiago NRG XZ,"12,998",Petrol,Manual,6.32,"Navi, Mumbai"
2012,Hyundai i20 Asta 1.2,"52,323",Petrol,Manual,2.76,"Kandivali East, Mumbai"
2014,Honda City i VTEC VX,"71,555",Petrol,Manual,4.49,"Chembur, Mumbai"
2018,Mahindra XUV500 W8 2WD,"80,000",Diesel,Manual,8.99,"Jogeshwari East, Mumbai"
2021,Hyundai Grand i10 1.2 Kappa Sportz BSIV,"22,385",Petrol,Manual,6.64,"Dadar, Mumbai"
2016,Hyundai i20 Sportz 1.2,"31,050",Petrol,Manual,5.29,"Santacruz Central, Mumbai"
2016,Land Rover Discovery Sport TD4 HSE,"1,17,000",Diesel,Automatic,23.99,"Ghatkopar East, Mumbai"
2020,Maruti Wagon R CNG LXI,"51,785",CNG,Manual,5.50,"Antop Hill, Mumbai"
2017,BMW X3 xDrive20d xLine,"91,000",Diesel,Automatic,20.45,"Jogeshwari East, Mumbai"
2016,Maruti Baleno Alpha Diesel,"84,434",Diesel,Manual,5.68,"Ghatkopar West, Mumbai"
2014,Honda Amaze VX i-Vtech,"56,000",Petrol,Manual,3.49,"Antop Hill, Mumbai"
2012,Maruti Swift Dzire ZXI,"26,000",Petrol,Manual,3.75,"Airoli, Navi Mumbai"
2021,Maruti Vitara Brezza VXI AT,"17,710",Petrol,Automatic,10.50,"Mulund West, Mumbai"
2015,Hyundai Xcent 1.1 CRDi SX,"75,000",Diesel,Manual,3.75,"Andheri East, Mumbai"
2022,BMW X7 xDrive30d DPE Signature,"29,500",Diesel,Automatic,1.04 Crore,"Bazargate, Mumbai"
2022,Skoda Kushaq 1.5 TSI Style DSG,"2,300",Petrol,Automatic,15.95,"Goregaon (w), Mumbai"
2022,Maruti Baleno Zeta,"42,795",Petrol,Manual,7.65,"West, Thane"
2017,Tata Tiago 1.2 Revotron XZ,"54,000",Petrol,Manual,4.25,"Kalwa, Thane"
2019,Tata Tiago 1.2 Revotron XZ,"53,125",Petrol,Manual,4.44,"West, Thane"
2019,Hyundai Creta 1.6 VTVT S,"28,697",Petrol,Manual,9.56,"Dadar, Mumbai"
2012,Honda Brio S Option MT,"71,000",Petrol,Manual,2.55,"Mulund West, Mumbai"
2010,Mercedes-Benz E-Class E 250 Elegance,"86,000",Petrol,Automatic,6.95,"Matunga West, Mumbai"
2016,Hyundai Creta 1.6 E Plus,"30,000",Petrol,Manual,6.59,"Andheri East, Mumbai"
2016,BMW X1 sDrive 20d Sportline,"53,000",Diesel,Automatic,17,"Andheri West, Mumbai"
2022,Kia Carens Luxury Plus Turbo DCT 2022-2023,"30,100",Petrol,Automatic,17,"Borivali West, Mumbai"
2018,Maruti Celerio VXI CNG BSIV,"84,200",CNG,Manual,3.99,"Mulund Dd Road, Mumbai"
2016,Honda City i VTEC CVT SV,"67,337",Petrol,Automatic,5.01,"Mulund West, Mumbai"
2018,Jeep Compass 2.0 Sport Plus,"78,000",Diesel,Manual,8.75,"Antop Hill, Mumbai"
2019,Tata Nexon 1.2 Revotron XMA,"52,243",Petrol,Automatic,6,"Antop Hill, Mumbai"
2022,Hyundai Venue SX,"62,238",Petrol,Manual,10.69,"Ghatkopar West, Mumbai"
2013,Maruti Ertiga VXI,"21,883",Petrol,Manual,5.45,"Borivali West, Mumbai"
2021,Maruti XL6 Zeta AT,"69,580",Petrol,Automatic,9.75,"Mulund West, Mumbai"
2022,Mercedes-Benz C-Class C 220d BSVI,"19,000",Diesel,Automatic,48.95,"Goregaon (w), Mumbai"
2019,Hyundai Venue SX Plus Turbo DCT BSIV,"64,000",Petrol,Automatic,8.60,"Antop Hill, Mumbai"
2014,Maruti Celerio VXI AT,"51,475",Petrol,Automatic,3.11,"West, Thane"
2021,Mahindra Thar LX 4WD Convert Top AT BSVI,"6,000",Petrol,Automatic,15.50,"Santacruz (east), Mumbai"
2015,Toyota Innova 2.5 G (Diesel) 7 Seater,"1,63,783",Diesel,Manual,9.45,"Andheri East, Mumbai"
2022,Skoda Superb Sportline,"16,000",Petrol,Automatic,32,"Andheri West, Mumbai"
2022,Renault Triber RXT,"23,910",Petrol,Manual,6.39,"West, Thane"
2022,Tata Harrier XZA Plus Kaziranga Edition AT,"17,284",Diesel,Automatic,19.50,"Borivali West, Mumbai"
2023,Tata Harrier XZA Plus AT BSVI,"19,500",Diesel,Automatic,19.95,"Matunga West, Mumbai"
2022,Tata Tigor 1.2 Revotron XZ,"23,108",Petrol,Manual,7.20,"West, Thane"
2021,Jeep Compass 1.4 Limited Opt DCT BSVI,"21,000",Petrol,Automatic,18.75,"Khar (w), Mumbai"
2016,Hyundai i20 Asta Option 1.2,"37,000",Petrol,Manual,4.99,Thane
2022,Jeep Compass 2.0 Limited Opt Diesel BSVI,"38,000",Diesel,Manual,21.90,"Matunga West, Mumbai"
2011,Maruti Swift Dzire 1.2 Vxi BSIV,"56,000",Petrol,Manual,2.85,"Jogeshwari East, Mumbai"
2020,Hyundai Venue SX Plus Turbo DCT,"36,405",Petrol,Automatic,8.33,"West, Thane"
2015,Hyundai i20 1.2 Anniversary Edition,"59,400",Petrol,Manual,4.95,"Sanpada, Navi Mumbai"
2018,Tata Nexon 1.5 Revotorq XMA,"52,000",Diesel,Automatic,6.95,"Matunga West, Mumbai"
2022,Maruti Wagon R ZXI 1.2,"14,502",Petrol,Manual,5.49,"West, Thane"
2015,Mercedes-Benz E-Class E 200 CGI,"87,800",Petrol,Automatic,15.50,"West, Thane"
2021,Maruti Wagon R VXI 1.2,"20,000",Petrol,Manual,5.30,"Vitthalwadi, Thane"
2015,Honda Jazz 1.2 S AT i VTEC,"47,000",Petrol,Automatic,3.90,"Malad, Mumbai"
2017,Hyundai Grand i10 1.2 Kappa Sportz BSIV,"57,431",Petrol,Manual,3.93,"Kandivali East, Mumbai"
2019,BMW 6 Series GT 620d Luxury Line,"23,200",Diesel,Automatic,39.99,"Borivali West, Mumbai"
2018,Skoda Kodiaq 2.0 TDI Style,"42,000",Diesel,Automatic,23.75,"Matunga West, Mumbai"
2022,Hyundai Creta SX Opt Diesel AT BSVI,"48,359",Diesel,Automatic,18.25,"Borivali West, Mumbai"
2022,Kia Sonet GTX Plus Turbo iMT,"36,486",Petrol,Automatic,10.60,"West, Thane"
2019,Honda Jazz V,"37,534",Petrol,Manual,5.73,"West, Thane"
2021,Renault KWID Climber 1.0 MT Opt,"23,274",Petrol,Manual,4.78,"Navi, Mumbai"
2012,Maruti Wagon R VXI BS IV,"56,000",Petrol,Manual,2.45,"Mira Road East, Mumbai"
2019,Maruti Celerio X ZXI,"56,545",Petrol,Manual,4.59,"West, Thane"
2016,Honda City i VTEC CVT SV,"79,123",Petrol,Automatic,4.90,"West, Thane"
2019,Hyundai Venue SX Plus Turbo DCT,"42,150",Petrol,Automatic,8.56,"West, Thane"
2022,Jeep Compass 1.4 Sport DCT BSVI,"29,000",Petrol,Automatic,17.50,"Andheri East, Mumbai"
2014,Hyundai i20 Sportz 1.2,"70,000",Petrol,Manual,3.20,"Mulund West, Mumbai"
2019,Hyundai Verna VTVT 1.6 AT SX Option,"40,000",Petrol,Automatic,8.25,"Khar (w), Mumbai"
2021,Maruti Baleno Alpha,"19,500",Petrol,Manual,7.95,"Santacruz(west) S.o, Mumbai"
2019,Hyundai i20 Sportz 1.2,"81,483",Petrol,Manual,5.32,"West, Thane"
2017,Maruti Swift Dzire AMT VXI,"34,100",Petrol,Automatic,5.60,"Malad, Mumbai"
2017,Hyundai Grand i10 1.2 Kappa Magna BSIV,"29,380",Petrol,Manual,4.18,"Dadar, Mumbai"
2017,Maruti Celerio ZXI AT Optional,"48,266",Petrol,Automatic,4.14,"Borivali West, Mumbai"
2017,BMW 3 Series GT Luxury Line,"32,000",Diesel,Automatic,20,"Mulund West, Mumbai"
2018,Jeep Compass 1.4 Limited Plus,"42,049",Petrol,Automatic,12.12,"Ghatkopar West, Mumbai"
2015,Hyundai Verna 1.6 SX VTVT (O),"39,000",Petrol,Manual,4.49,Mira Road
2019,Toyota Fortuner 2.8 4WD AT BSIV,"36,000",Diesel,Automatic,32.75,"Andheri East, Mumbai"
2023,Mahindra Thar LX Convert Top Diesel AT,"20,342",Diesel,Automatic,17.57,"Antop Hill, Mumbai"
2023,Maruti Wagon R VXI,"27,273",Petrol,Manual,5.65,"West, Thane"
2022,Renault Triber RXT,"21,574",Petrol,Manual,6.75,"Ghatkopar West, Mumbai"
2019,Hyundai Grand i10 1.2 Kappa Sportz BSIV,"39,212",Petrol,Manual,5.17,"Kandivali East, Mumbai"
2014,Land Rover Freelander 2 SE,"1,60,000",Diesel,Automatic,11.50,"Matunga West, Mumbai"
2021,Hyundai Venue SX Turbo,"52,000",Petrol,Manual,8.30,"Matunga West, Mumbai"
2019,Hyundai Santro Sportz CNG BSIV,"45,020",CNG,Manual,4.75,"West, Thane"
2017,Jeep Compass 2.0 Sport,"72,033",Diesel,Manual,7.49,"Kandivali East, Mumbai"
2016,Hyundai Verna 1.4 CRDi,"1,19,000",Diesel,Manual,5.25,"Thane West, Mumbai"
2019,Hyundai Grand i10 1.2 Kappa Sportz BSIV,"25,327",Petrol,Manual,5.91,"Dadar, Mumbai"
2017,Hyundai Creta 1.6 VTVT AT SX Plus,"76,000",Petrol,Automatic,7.25,"V K Bhavan, Mumbai"
2017,Maruti Ignis Zeta,"25,922",Petrol,Manual,4.52,"Navi, Mumbai"
2019,Honda City i-VTEC V,"43,709",Petrol,Manual,7.50,"Antop Hill, Mumbai"
2020,Honda City ZX CVT,"32,000",Petrol,Automatic,9.70,"Ins Hamla, Mumbai"
2018,Renault KWID 1.0 RXT Opt,"40,492",Petrol,Manual,3.48,"Ghatkopar West, Mumbai"
2020,Maruti Baleno Zeta,"46,931",Petrol,Manual,5.95,"Andheri East, Mumbai"
2021,Tata Tigor 1.2 Revotron XZA,"9,178",Petrol,Automatic,6.81,"Ghatkopar West, Mumbai"
2014,Nissan Sunny XL CVT,"27,000",Petrol,Automatic,3.51,"Andheri East, Mumbai"
2019,Honda City i-VTEC CVT ZX,"54,970",Petrol,Automatic,8.35,"Prabhadevi, Mumbai"
2011,Toyota Etios G,"48,123",Petrol,Manual,2.21,"West, Thane"
2016,Maruti Wagon R AMT VXI,"44,000",Petrol,Automatic,3.31,"Borivali West, Mumbai"
2012,Hyundai Elantra CRDi Base,"1,50,000",Diesel,Manual,3.85,"Thane West, Mumbai"
2016,Honda Jazz 1.2 V AT i VTEC,"47,649",Petrol,Automatic,5.15,"West, Thane"
2018,Mahindra TUV 300 T4 Plus,"57,000",Diesel,Manual,6.25,"Andheri East, Mumbai"
2022,Tata Tigor EV XZ Plus,"20,000",Electric,Automatic,7.45,"Khar (w), Mumbai"
2012,Honda Brio S MT,"48,000",Petrol,Manual,2.20,"Mulund West, Mumbai"
2015,Tata Zest Quadrajet 1.3 XTA,"62,218",Diesel,Automatic,3.51,"Borivali West, Mumbai"
2021,Honda City ZX CVT,"13,086",Petrol,Automatic,11.85,"Borivali West, Mumbai"
2020,Maruti Vitara Brezza ZDi,"44,990",Diesel,Manual,9.34,"Borivali West, Mumbai"
2017,Tata Tigor 1.2 Revotron XZ,"41,761",Petrol,Manual,4.80,"West, Thane"
2023,Hyundai Grand i10 1.2 Kappa Asta,"6,017",Petrol,Manual,7.42,"Kandivali East, Mumbai"
2021,Hyundai Grand i10 1.2 Kappa Sportz BSIV,"26,479",Petrol,Manual,6.29,"Ghatkopar West, Mumbai"
2016,Renault KWID RXL,"17,833",Petrol,Manual,2.38,"Ghatkopar West, Mumbai"
2017,Tata Tigor 1.2 Revotron XZ Option,"15,000",Petrol,Manual,4.89,"West, Thane"
2021,Kia Carnival Premium,"45,000",Diesel,Automatic,22.45,"Andheri East, Mumbai"
2018,Tata Nexon XZ Plus (O) Diesel,"36,311",Diesel,Manual,7.31,"Ghatkopar West, Mumbai"
2022,Tata Nexon XZ Plus Dark Edition,"52,548",Petrol,Manual,9.79,"Dadar, Mumbai"
2015,Hyundai Grand i10 1.2 Kappa Sportz BSIV,"47,562",Petrol,Manual,3.49,"Dadar, Mumbai"
2021,Hyundai i20 Asta 1.2,"24,268",Petrol,Manual,8.26,"Dadar, Mumbai"
2014,Hyundai i10 Magna 1.1L,"85,000",Petrol,Manual,3.05,"Jekegram, Thane"
2018,Maruti Ciaz Zeta AT,"51,418",Petrol,Automatic,6.49,"Dadar, Mumbai"
2017,Land Rover Discovery Sport TD4 HSE 7S,"53,300",Diesel,Automatic,29,"West, Thane"
2012,Volkswagen Vento Diesel Breeze,"37,681",Diesel,Manual,3.85,"Mulund East, Mumbai"
2021,Maruti Ertiga CNG VXI,"46,000",CNG,Manual,10.49,"Antop Hill, Mumbai"
2014,Mahindra XUV500 1.99 FWD W8,"1,10,000",Diesel,Manual,6.65,"Thurbe, Navi Mumbai"
2018,Maruti Ertiga VXI CNG,"72,000",CNG,Manual,7.10,"Mulund West, Mumbai"
2018,Mercedes-Benz CLA 200 CGI Sport,"36,800",Petrol,Automatic,21.75,"Matunga West, Mumbai"
2024,Kia Carnival Limousine Plus,648,Diesel,Automatic,76.50,"Borivali West, Mumbai"
2018,Honda Amaze V CVT Petrol,"52,244",Petrol,Automatic,5.81,"Dadar, Mumbai"
2018,Volvo XC40 D4 Inscription BSIV,"77,000",Diesel,Automatic,23.95,"Bazargate, Mumbai"
2017,Hyundai Creta 1.6 S Automatic,"75,997",Diesel,Automatic,8.68,"Navi, Mumbai"
2021,Skoda Kushaq 1.0 TSI Active BSVI,"18,000",Petrol,Manual,12.90,"Khar (w), Mumbai"
2019,Hyundai i20 Sportz Plus CVT BSIV,"32,000",Petrol,Automatic,6.75,"Kandivali West, Mumbai"
2019,Honda City i-VTEC CVT ZX,"56,645",Petrol,Automatic,8.75,"Borivali West, Mumbai"
2011,Toyota Etios Liva G,"27,443",Petrol,Manual,2.47,"Navi, Mumbai"
2016,Honda Amaze 2nd Gen S,"92,546",Petrol,Manual,3.77,"Kandivali East, Mumbai"
2017,Honda WR-V i-VTEC S,"40,764",Petrol,Manual,5.45,"West, Thane"
2017,Toyota Innova Crysta 2.8 GX AT BSIV,"1,44,162",Diesel,Automatic,17.90,Thane
2021,Ford Freestyle Titanium Plus,"34,015",Petrol,Manual,6.22,"Navi, Mumbai"
2019,Mercedes-Benz E-Class Expression E 220 d BSIV,"32,000",Diesel,Automatic,36.75,"Matunga West, Mumbai"
2022,Renault KWID Climber 1.0 MT Opt,"32,689",Petrol,Manual,4.76,"Dadar, Mumbai"
2023,Mahindra Thar LX Hard Top Diesel,"20,500",Diesel,Manual,15.49,"Borivali West, Mumbai"
2018,Hyundai Grand i10 1.2 Kappa Sportz BSIV,"51,373",Petrol,Manual,4.52,"Dadar, Mumbai"
2017,Maruti Baleno 1.2 CVT Alpha,"36,901",Petrol,Automatic,6.20,Thane
2019,Honda City i-VTEC CVT ZX,"29,000",Petrol,Automatic,9.25,"Andheri East, Mumbai"
2021,Hyundai Aura SX Plus AMT Diesel,"27,060",Diesel,Automatic,7,"Ghatkopar West, Mumbai"
2014,Hyundai Grand i10 Asta,"26,000",Petrol,Manual,4.51,"Kandivali West, Mumbai"
2018,Hyundai Creta 1.4 E Plus CRDi,"71,000",Diesel,Manual,8.45,"Ghatkopar East, Mumbai"
2018,Maruti Baleno Zeta CVT,"57,000",Petrol,Automatic,6.35,"Chembur, Mumbai"
2019,Maruti Vitara Brezza ZDi Plus AMT,"56,000",Diesel,Automatic,8.45,"Andheri East, Mumbai"
2018,Maruti Ignis Zeta,"27,813",Petrol,Manual,5.37,"Ghatkopar West, Mumbai"
2019,Kia Seltos HTX Plus Diesel,"78,000",Diesel,Manual,13.50,"Kurla, Mumbai"
2017,Hyundai i20 Asta 1.2,"38,005",Petrol,Manual,5.01,"West, Thane"
2022,MG Astor Savvy Turbo AT BSVI,"11,900",Petrol,Automatic,14.25,"Goregaon (w), Mumbai"
2018,Hyundai i20 Asta 1.2,"28,729",Petrol,Manual,6.11,"Dadar, Mumbai"
2021,Hyundai i20 Asta 1.2,"41,841",Petrol,Manual,7.19,"Navi, Mumbai"
2021,Hyundai Santro Sportz Executive CNG,"55,895",CNG,Manual,4.24,"Goregaon East, Mumbai"
2017,Honda City i VTEC V,"48,200",Petrol,Manual,6.45,"Santacruz(west) S.o, Mumbai"
2014,Toyota Etios Liva G,"63,636",Petrol,Manual,2.74,"Kandivali East, Mumbai"
2022,Tata Safari XZA AT,"26,436",Diesel,Automatic,18.27,"Dadar, Mumbai"
2017,Tata Tiago 1.2 Revotron XZA,"58,000",Petrol,Automatic,4.15,Thane
2017,Jeep Compass 1.4 Limited,"46,067",Petrol,Automatic,10.95,"West, Thane"
2020,Maruti Baleno Delta,"33,175",Petrol,Manual,6.40,"West, Thane"
2017,Hyundai Grand i10 1.2 Kappa Sportz BSIV,"68,011",Petrol,Manual,4.20,"West, Thane"
2021,Maruti Ertiga CNG VXI,"32,000",CNG,Manual,11,Thane
2016,Mahindra KUV 100 NXT G80 K2 Plus 6 Str,"24,311",Petrol,Manual,3.82,"Kandivali East, Mumbai"
2015,Hyundai Grand i10 Asta,"45,322",Petrol,Manual,3.48,"Kandivali East, Mumbai"
2020,Hyundai Venue SX Turbo,"66,500",Petrol,Manual,8,"Navi, Mumbai"
2013,Hyundai i20 Magna,"23,564",Petrol,Manual,2.96,"Nerul, Navi Mumbai"
2014,Ford Ecosport 1.5 Ti VCT MT Trend,"52,600",Petrol,Manual,4.25,"Prabhadevi, Mumbai"
2021,Honda City ZX CVT,"30,000",Petrol,Automatic,11.95,"Andheri East, Mumbai"
2018,Maruti Baleno 1.2 Delta,"42,000",Petrol,Manual,5.50,Thane
2020,Maruti Ertiga ZXI AT,"23,044",Petrol,Automatic,9.95,"Borivali West, Mumbai"
2015,Toyota Camry Hybrid,"53,350",Petrol,Automatic,11.90,"Borivali West, Mumbai"
2024,Kia Carnival Limousine Plus,600,Diesel,Automatic,76.50,"Andheri West, Mumbai"
2020,Volvo XC60 Inscription D5,"41,000",Diesel,Automatic,45.75,"Matunga West, Mumbai"
2020,Maruti S-Presso VXi Plus,"25,950",Petrol,Manual,4.35,"Ghatkopar West, Mumbai"
2017,Hyundai Creta 1.6 SX Diesel,"59,948",Diesel,Manual,8.53,"Navi, Mumbai"
2023,MG Hector 1.5 Turbo Savvy Pro CVT BSVI,"18,000",Petrol,Automatic,20.75,"Andheri East, Mumbai"
2020,Tata Altroz XE BSVI,"16,000",Petrol,Manual,5.95,"Matunga West, Mumbai"
2020,Maruti Swift LXI,"11,000",Petrol,Manual,5.55,"Ins Hamla, Mumbai"
2015,Hyundai Grand i10 1.2 Kappa Sportz BSIV,"72,418",Petrol,Manual,3.56,"Dadar, Mumbai"
2020,Hyundai Venue SX Opt iMT,"14,000",Petrol,Manual,8.75,"Goregaon West, Mumbai"
2010,Honda Jazz Select Edition Active,"94,809",Petrol,Manual,1.60,"Antop Hill, Mumbai"
2013,Maruti Wagon R LXI BS IV,"28,100",Petrol,Manual,3.30,"Jekegram, Thane"
2022,Renault Triber RXZ BSVI,"22,400",Petrol,Manual,6.65,"Malad, Mumbai"
2021,Nissan Magnite Turbo CVT XV Premium BSVI,"17,529",Petrol,Automatic,7.49,"Nerul, Navi Mumbai"
2021,Hyundai Grand i10 Nios Sportz,"29,000",Petrol,Manual,5.95,"Vadpe, Thane"
2018,Honda City i-VTEC CVT V,"53,000",Petrol,Automatic,7.50,"Khar Colony, Mumbai"
2014,Hyundai Verna 1.6 SX VTVT AT,"91,841",Petrol,Automatic,4.09,"Kandivali East, Mumbai"
2013,Toyota Etios G,"22,016",Petrol,Manual,3.66,Thane
2021,Hyundai i20 Asta Turbo DCT,"33,678",Petrol,Automatic,8.93,"Ghatkopar West, Mumbai"
2023,Mini Cooper Countryman Cooper S JCW Inspired BSVI,"11,000",Petrol,Automatic,52,"Khar Delivery, Mumbai"
2018,BMW 3 Series GT Luxury Line,"47,460",Diesel,Automatic,23.50,Thane
2012,Maruti Swift ZXI,"45,000",Petrol,Manual,3.49,"Jogeshwari East, Mumbai"
2020,Maruti Baleno Zeta CVT,"29,154",Petrol,Automatic,7.85,"West, Thane"
2016,Ford Mustang V8,"30,000",Petrol,Automatic,69,"Bazargate, Mumbai"
2015,Hyundai Xcent 1.2 Kappa S Option,"25,000",Petrol,Manual,4.30,"Mulund West, Mumbai"
2021,Mercedes-Benz S-Class S450 4Matic BSVI,"18,000",Petrol,Automatic,1.55 Crore,"Khar Delivery, Mumbai"
2014,Honda CR-V 2.4L 2WD AT,"74,000",Petrol,Automatic,7.25,"Khar (w), Mumbai"
2021,Maruti S Cross Zeta,"32,467",Petrol,Manual,8.12,"Navi, Mumbai"
2014,BMW 5 Series 520d Luxury Line,"69,000",Diesel,Automatic,15.85,"Jogeshwari East, Mumbai"
2018,Maruti Baleno 1.2 Alpha,"16,299",Petrol,Manual,5.64,"Mulund West, Mumbai"
2017,Mahindra XUV500 R W10 FWD,"45,000",Diesel,Manual,9.65,"Kandivali West, Mumbai"
2021,Hyundai Venue S,"34,286",Petrol,Manual,8.73,"Borivali West, Mumbai"
2018,Volkswagen Ameo 1.0 MPI Highline Plus,"11,250",Petrol,Manual,5.34,"West, Thane"
2012,Volkswagen Polo Cup Edition Comfortline,"1,18,097",Petrol,Manual,2.57,"Dadar, Mumbai"
2021,Hyundai Venue SX Plus Turbo DCT,"47,144",Petrol,Automatic,9.82,"West, Thane"
2016,Honda Jazz 1.2 V i VTEC,"31,992",Petrol,Manual,4.55,"West, Thane"
2015,Maruti Celerio ZXI,"67,586",Petrol,Manual,3.40,"Bandra East, Mumbai"
2020,Hyundai Venue SX Plus Turbo DCT,"36,074",Petrol,Automatic,9.31,"Ghatkopar West, Mumbai"
2021,Toyota Glanza G,"21,981",Petrol,Manual,7.76,"Kandivali East, Mumbai"
2016,Hyundai i20 Sportz 1.2,"48,000",Petrol,Manual,4.69,"Ins Hamla, Mumbai"
2020,Hyundai Venue SX Plus Turbo DCT,"63,833",Petrol,Automatic,8.16,"Kandivali East, Mumbai"
2022,Honda City ZX CVT,"12,000",Petrol,Automatic,13.50,"Andheri East, Mumbai"
2016,Maruti Celerio VXI AT,"35,000",Petrol,Automatic,3.95,"Chembur, Mumbai"
2021,Honda Amaze VX i-VTEC,"20,239",Petrol,Manual,7.94,"Navi, Mumbai"
